cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time
f9e08f8eed413e17c5d7655c686e7f4019779950,1,1.0,0.0,5,0.055,5,5,0.055,0.055,5,5,0.055,0.055,5,5,0.055,0.055,0.0010869503021240234,0.3934338092803955
e263a7cf75537a505a69015bdf2312d4a1a0fc41,21,0.8867411658109332,0.09523809523809523,33,27.305,33,28,0.41200000000000003,2.279,33,33,0.433,2.723,33,33,0.521,5.202,0.0010499954223632812,0.5610697269439697
b0a68dbc52507dfff51eed7ff625cc37dbebde0e,1,1.0,0.0,1,0.006999999999999999,1,1,0.006999999999999999,0.006999999999999999,1,1,0.006999999999999999,0.006999999999999999,1,1,0.006999999999999999,0.006999999999999999,0.0010509490966796875,0.5357818603515625
fe0db49d62f50afabf12da2b9077ed87c0f37ed1,42,0.7064295485636114,0.3333333333333333,0,52.321,0,0,0.061,6.137,0,0,0.273,21.532999999999998,0,0,0.7370000000000001,24.352999999999994,0.001039743423461914,0.522860050201416
db23207891d4c88a828cacff06f799c39dd29c2c,10,0.8857142857142856,0.5,0,29.737000000000002,0,0,0.022,0.03,0,0,0.049999999999999996,0.079,0,0,0.105,13.762,0.0010228157043457031,0.41411685943603516
7233bf46d9008b026e822053d793d38c0f6d92c4,10,0.7506493506493506,0.7,10,29.985999999999997,6,0,1.271,0.021,10,0,15.886,14.015,10,1,15.91,15.283000000000001,0.001085042953491211,0.5901079177856445
354f627aaff8fe98d3c71fcf0a7205164fe24068,26,0.8411546524754072,0.7307692307692307,38,51.064,38,0,0.326,2.24,38,36,0.4930000000000001,2.6900000000000004,38,36,0.825,38.924,0.0010561943054199219,0.02186274528503418
f98a1ddc19803559812d70b4326db9c70404f0fc,2,1.0,0.5,8,21.868000000000002,8,8,21.85,21.85,8,8,21.868000000000002,21.868000000000002,8,8,21.868000000000002,21.868000000000002,0.0010821819305419922,0.6577749252319336
1de6355b694ed9d9e2074c3dfb5bb4f3d39e6611,4,0.7999999999999999,0.25,40,0.196,13,0,0.046,0.024,40,13,0.16399999999999998,0.07,40,40,0.172,0.188,0.0010859966278076172,0.6554069519042969
db1419aa5f6e97ae6a8e97b3ad4dea6e063d5c23,1,1.0,1.0,0,2.105,0,0,2.105,2.105,0,0,2.105,2.105,0,0,2.105,2.105,0.0010612010955810547,0.26212096214294434
efc754a67cddd2dfd0015498b2ee5218c6025ef3,1,1.0,0.0,28,2.438,28,28,2.438,2.438,28,28,2.438,2.438,28,28,2.438,2.438,0.001013040542602539,0.6499371528625488
4f8452880afc3fbedeb1f16e1b72035c9305be30,21,0.755964965267291,0.8571428571428571,0,27.110000000000003,0,0,0.015,22.038,0,0,0.078,22.112000000000002,0,0,0.24600000000000002,24.494000000000003,0.0010590553283691406,0.04062795639038086
f4e275e781db855eda690fb3d3b48ceb9476adf1,1,1.0,0.0,1,0.23,1,1,0.23,0.23,1,1,0.23,0.23,1,1,0.23,0.23,0.0010528564453125,0.01712799072265625
97aad922da38e9640bafe2011d1f437bd7ad7c95,26,0.7884212223834863,0.5,0,51.297000000000004,0,0,0.08199999999999999,24.456,0,0,0.271,44.29200000000001,0,0,0.6679999999999999,48.663,0.0010638236999511719,0.6954429149627686
6bfff9055ba3db5df39445712f28f3142de2f92d,1,1.0,0.0,27,0.532,27,27,0.532,0.532,27,27,0.532,0.532,27,27,0.532,0.532,0.0012106895446777344,0.6828680038452148
676aa790441780aeada06499fad9b3321618ebff,1,1.0,0.0,8,0.127,8,8,0.127,0.127,8,8,0.127,0.127,8,8,0.127,0.127,0.0010411739349365234,0.6713569164276123
047c2346766d8ac087dc6573b9bd2b26cc26ab51,1,1.0,1.0,0,0.124,0,0,0.124,0.124,0,0,0.124,0.124,0,0,0.124,0.124,0.001074075698852539,0.7203269004821777
a39385a500fc0e8993d967a8025b931d3337ea04,1,1.0,0.0,2,0.122,2,2,0.122,0.122,2,2,0.122,0.122,2,2,0.122,0.122,0.0010228157043457031,0.6822378635406494
750d338864a92521f4daec993af7ef0aba9d609b,1,1.0,1.0,0,0.174,0,0,0.174,0.174,0,0,0.174,0.174,0,0,0.174,0.174,0.0009920597076416016,0.3318469524383545
0f09727be891a123005992eedb16963ec14578d5,1,1.0,0.0,0,0.117,0,0,0.117,0.117,0,0,0.117,0.117,0,0,0.117,0.117,0.001146078109741211,0.46911120414733887
9f0c54042226e1b19f4eb48b8f09885ac2aa221a,1,1.0,0.0,0,0.116,0,0,0.116,0.116,0,0,0.116,0.116,0,0,0.116,0.116,0.0010669231414794922,0.5210049152374268
5f3e1cecb76c4eef043607ee231f50d7d68c9108,1,1.0,1.0,0,0.142,0,0,0.142,0.142,0,0,0.142,0.142,0,0,0.142,0.142,0.0010769367218017578,0.3885188102722168
bbb4c8810247c0f8697bd677eee0c9895235afcf,1,1.0,0.0,16,0.118,16,16,0.118,0.118,16,16,0.118,0.118,16,16,0.118,0.118,0.001300811767578125,0.01753973960876465
05fdca32c087afeff5f0f0901c52cfb1264a74cd,1,1.0,1.0,0,0.127,0,0,0.127,0.127,0,0,0.127,0.127,0,0,0.127,0.127,0.0010828971862792969,0.035819053649902344
7197abfd17530a5417097268a1e18a685edc5889,1,1.0,0.0,19,0.112,19,19,0.112,0.112,19,19,0.112,0.112,19,19,0.112,0.112,0.001161813735961914,0.3329498767852783
5d3269b1c5d2bfed8720814b439830a00f64b36a,1,1.0,0.0,0,0.116,0,0,0.116,0.116,0,0,0.116,0.116,0,0,0.116,0.116,0.0010313987731933594,0.03783607482910156
e84d32281523bba86c06b457a78cf092902ab2b4,22,0.6735177865612648,0.45454545454545453,11,52.18500000000001,11,0,0.127,40.744,11,0,0.244,43.142,11,10,0.675,44.019999999999996,0.0010380744934082031,0.39290380477905273
9c38fde99627d7d8cd7ffe3c7bd704824bab0960,1,1.0,1.0,0,0.131,0,0,0.131,0.131,0,0,0.131,0.131,0,0,0.131,0.131,0.00102996826171875,0.15712881088256836
b2dbfb9bbec197bf57cca03f47253d9551769bf8,21,0.7112654787073394,0.6190476190476191,0,51.300999999999995,0,0,0.08700000000000001,4.389,0,0,0.278,29.014000000000003,0,0,0.7240000000000001,31.309000000000005,0.0010576248168945312,0.3370680809020996
a1f4d43253ac11abe8cf3ed53876dabc885d7b30,1,1.0,1.0,4,0.236,4,4,0.236,0.236,4,4,0.236,0.236,4,4,0.236,0.236,0.0011429786682128906,0.44796013832092285
d765941b4ff45091a2435e98a007d9131293e96f,1,1.0,1.0,0,0.254,0,0,0.254,0.254,0,0,0.254,0.254,0,0,0.254,0.254,0.0010290145874023438,0.11342382431030273
4271d0f15e0b675a83f20343eaa38fe642b09e65,1,1.0,1.0,0,0.258,0,0,0.258,0.258,0,0,0.258,0.258,0,0,0.258,0.258,0.0012390613555908203,0.30816102027893066
cbc5a146154ada255d491d6509497d0d57bad336,1,1.0,1.0,0,0.197,0,0,0.197,0.197,0,0,0.197,0.197,0,0,0.197,0.197,0.0010929107666015625,0.3480489253997803
1d2efd6dd123884324098eee62871e007268333d,2,1.0,1.0,0,24.291,0,0,2.406,2.406,0,0,24.291,24.291,0,0,24.291,24.291,0.0011141300201416016,0.18010997772216797
09d8687ba1612f43769d72489a5c89d40d168718,37,0.7820199146514935,0.4864864864864865,0,23.099,0,0,0.039,0.17500000000000002,0,0,0.175,0.581,0,0,0.534,7.028,0.0011420249938964844,0.6712932586669922
effe551657921069b871519156a934e4ef3ae916,61,0.7612954818072771,0.8688524590163934,0,53.839999999999996,0,0,0.039999999999999994,2.710999999999999,0,0,0.23100000000000007,30.911999999999995,0,0,0.7080000000000002,47.963,0.0042111873626708984,0.3634152412414551
586d223e8049873dfa350e5f575e3c03e714dbcf,1,1.0,1.0,0,0.175,0,0,0.175,0.175,0,0,0.175,0.175,0,0,0.175,0.175,0.0010406970977783203,1.005817174911499
9afc2969a3b491476525e100a8a542027576952e,5,0.7999999999999999,0.8,5,0.398,5,0,0.02,0.091,5,5,0.038000000000000006,0.111,5,5,0.05800000000000001,0.36,0.0011029243469238281,0.3655281066894531
7705470ba1ca2bf95f6442f06f68f007f33a4aeb,1,1.0,1.0,0,21.15,0,0,21.15,21.15,0,0,21.15,21.15,0,0,21.15,21.15,0.0010590553283691406,0.11834073066711426
fe122baccecc1689d128482a45694a0c3e293796,22,0.8395256916996048,0.5,38,51.705,34,27,2.7720000000000002,26.946,38,37,24.587000000000003,27.125999999999998,38,37,24.826000000000008,27.329,0.0010981559753417969,0.35707712173461914
1e0666d90d8a12cb010265ca453a5cdfadf1ed77,22,0.8126482213438737,0.7272727272727273,0,51.589000000000006,0,0,0.077,0.197,0,0,0.245,27.542,0,0,0.6759999999999999,35.44800000000001,0.0017168521881103516,0.3153727054595947
5a23a77eacd7f42931f2cacf81061792b5052040,22,0.7733860342555996,0.7727272727272727,0,52.055,0,0,0.089,5.354,0,0,0.258,8.016,0,0,0.6960000000000001,15.638000000000002,0.0009849071502685547,0.16457009315490723
